product_code,company_name
B192SL30Y,"B192SL30Y
B Series Plastic with LED 1NO+1NC 12-30V AC/DC (II-0-I) 60° Selector Stay Put Illuminated Green 22 mm Control Unit"
B1B0DB,"B1B0DB
B Series Plastic with LED 1NO 100-230V AC Spring Flush White 22 mm Control Unit"
B1B1K20HHOK,"B1B1K20HHOK
B Series Plastic with LED 2NO 100-230V AC Double Flush Black-Black (Arrow) Sign Marked 22 mm Control Unit"
B1B2DB,"B1B2DB
B Series Plastic with LED 1NO+1NC 100-230V AC Spring Flush White 22 mm Control Unit"
B1B2K20HB,"B1B2K20HB
B Series Plastic with LED 1NO+1NC 100-230V AC Double Flush Black-White 22 mm Control Unit"
B1B2K20KY,"B1B2K20KY
B Series Plastic with LED 1NO+1NC 100-230V AC Double Flush Red-Green 22 mm Control Unit"
B1B2K21KY,"B1B2K21KY
B Series Plastic with LED 1NO+1NC 100-230V AC Double Single Extended Red-Green 22 mm Control Unit"
B1D0DK,"B1D0DK
B Series Plastic with LED 1NO 110V AC/DC Spring Flush Red 22 mm Control Unit"
B1G0DY,"B1G0DY
B Series Plastic with LED 1NO 110V AC/DC Spring Flush Green 22 mm Control Unit"
B1K0DK,"B1K0DK
B Series Plastic with LED 1NO 100-230V AC Spring Flush Red 22 mm Control Unit"
B1K1FK,"B1K1FK
B Series Plastic with LED 2NO 100-230V AC Spring Stay Put Red 22 mm Control Unit"
B1K1SL30K,"B1K1SL30K
B Series Plastic with LED 2NO 100-230V AC (II-0-I) 60° Selector Stay Put Illuminated Red 22 mm Control Unit"
B1K2DK,"B1K2DK
B Series Plastic with LED 1NO+1NC 100-230V AC Spring Flush Red 22 mm Control Unit"
B1K2FK,"B1K2FK
B Series Plastic with LED 1NO+1NC 100-230V AC Spring Stay Put Red 22 mm Control Unit"
B1M0DM,"B1M0DM
B Series Plastic with LED 1NO 100-230V AC Spring Flush Blue 22 mm Control Unit"
B1S0DS,"B1S0DS
B Series Plastic with LED 1NO 100-230V AC Spring Flush Yellow 22 mm Control Unit"
B1S1SL30S,"B1S1SL30S
B Series Plastic with LED 2NO 100-230V AC (II-0-I) 60° Selector Stay Put Illuminated Yellow 22 mm Control Unit"
B1S2DS,"B1S2DS
B Series Plastic with LED 1NO+1NC 100-230V AC Spring Flush Yellow 22 mm Control Unit"
B1X0DK,"B1X0DK
B Series Plastic with LED 1NO 110V AC/DC Spring Flush Red 22 mm Control Unit"
B1Y0DY,"B1Y0DY
B Series Plastic with LED 1NO 100-230V AC Spring Flush Green 22 mm Control Unit"
B1Y0FY,"B1Y0FY
B Series Plastic with LED 1NO 100-230V AC Spring Stay Put Green 22 mm Control Unit"
B1Y1DY,"B1Y1DY
B Series Plastic with LED 2NO 100-230V AC Spring Flush Green 22 mm Control Unit"
B1Y1FY,"B1Y1FY
B Series Plastic with LED 2NO 100-230V AC Spring Stay Put Green 22 mm Control Unit"
B1Y1HY,"B1Y1HY
B Series Plastic with LED 2NO 100-230V AC Spring Extended Green 22 mm Control Unit"
B1Y1SL30Y,"B1Y1SL30Y
B Series Plastic with LED 2NO 100-230V AC (II-0-I) 60° Selector Stay Put Illuminated Green 22 mm Control Unit"
B1Y1SL32Y,"B1Y1SL32Y
B Series Plastic with LED 2NO 100-230V AC (II-0-I) 60° Selector Double Spring Return Illuminated Green 22 mm Control Unit"
B1Y2DY,"B1Y2DY
B Series Plastic with LED 1NO+1NC 100-230V AC Spring Flush Green 22 mm Control Unit"
B200C,"B200C
B Series Plastic 1NC Handle Stay Put White (0-I) Marked 22 mm Control Unit"
B200DB,"B200DB
B Series Plastic 1NC Spring Flush White 22 mm Control Unit"
B200DBL,"B200DBL
B Series Plastic 1NC Spring Flush White (Light) Sign Marked 22 mm Control Unit"
B200DH,"B200DH
B Series Plastic 1NC Spring Flush Black 22 mm Control Unit"
B200DHO,"B200DHO
B Series Plastic 1NC Spring Flush Black (0) Marked 22 mm Control Unit"
B200DK,"B200DK
B Series Plastic 1NC Spring Flush Red 22 mm Control Unit"
B200DKO,"B200DKO
B Series Plastic 1NC Spring Flush Red (0) Marked 22 mm Control Unit"
B200DKST,"B200DKST
B Series Plastic 1NC Spring Flush Red (STOP) Marked 22 mm Control Unit"
B200DM,"B200DM
B Series Plastic 1NC Spring Flush Blue 22 mm Control Unit"
B200DS,"B200DS
B Series Plastic 1NC Spring Flush Yellow 22 mm Control Unit"
B200DSL,"B200DSL
B Series Plastic 1NC Spring Flush Yellow (Light) Sign Marked 22 mm Control Unit"
B200DSZ,"B200DSZ
B Series Plastic 1NC Spring Flush Yellow (Bell) Sign Marked 22 mm Control Unit"
B200DY,"B200DY
B Series Plastic 1NC Spring Flush Green 22 mm Control Unit"
B200E,"B200E
B Series Plastic 1NC Emergency 40 mm Turn to Release Red 22 mm Control Unit"
B200E30,"B200E30
B Series Plastic 1NC Emergency 30 mm Turn to Release Red 22 mm Control Unit"
B200E60,"B200E60
B Series Plastic 1NC Emergency 60 mm Turn to Release Red 22 mm Control Unit"
B200EE,"B200EE
B Series Plastic 1NC Emergency 40 mm Turn to Release with Label Red 22 mm Control Unit"
B200EEG,"B200EEG
B Series Plastic 1NC Emergency 40 mm Turn to Release with Position Curser Red 22 mm Control Unit"
B200EG,"B200EG
B Series Plastic 1NC Emergency 40 mm Turn to Release with Position Curser Red 22 mm Control Unit"
B200FK,"B200FK
B Series Plastic 1NC Spring Stay Put Red 22 mm Control Unit"
B200FS,"B200FS
B Series Plastic 1NC Spring Stay Put Yellow 22 mm Control Unit"
B200FY,"B200FY
B Series Plastic 1NC Spring Stay Put Green 22 mm Control Unit"
B200HB,"B200HB
B Series Plastic 1NC Spring Extended White 22 mm Control Unit"
B200HK,"B200HK
B Series Plastic 1NC Spring Extended Red 22 mm Control Unit"
B200HY,"B200HY
B Series Plastic 1NC Spring Extended Green 22 mm Control Unit"
B200MH,"B200MH
B Series Plastic 1NC Spring 40 mm Mushroom Black 22 mm Control Unit"
B200MK,"B200MK
B Series Plastic 1NC Spring 40 mm Mushroom Red 22 mm Control Unit"
B200MS,"B200MS
B Series Plastic 1NC Spring 40 mm Mushroom Yellow 22 mm Control Unit"
B200MY,"B200MY
B Series Plastic 1NC Spring 40 mm Mushroom Green 22 mm Control Unit"
B200SL20K,"B200SL20K
B Series Plastic 1NC (0-I) 60° Selector Stay Put Illuminated Red 22 mm Control Unit"
B202DH,"B202DH
B Series Plastic 2NC Spring Flush Black 22 mm Control Unit"
B202DK,"B202DK
B Series Plastic 2NC Spring Flush Red 22 mm Control Unit"
B202E,"B202E
B Series Plastic 2NC Emergency 40 mm Turn to Release Red 22 mm Control Unit"
B202EE,"B202EE
B Series Plastic 2NC Emergency 40 mm Turn to Release with Label Red 22 mm Control Unit"
B202FB,"B202FB
B Series Plastic 2NC Spring Stay Put White 22 mm Control Unit"
B202FK,"B202FK
B Series Plastic 2NC Spring Stay Put Red 22 mm Control Unit"
B202HK,"B202HK
B Series Plastic 2NC Spring Extended Red 22 mm Control Unit"
B202S30,"B202S30
B Series Plastic 2NC (II-0-I) 60° Selector Stay Put 22 mm Control Unit"
B202SL30K,"B202SL30K
B Series Plastic 2NC (II-0-I) 60° Selector Stay Put Illuminated Red 22 mm Control Unit"
B230DK,"B230DK
B Series Plastic with Ba9S Lampholder 1NC Spring Flush Red 22 mm Control Unit"
B230DY,"B230DY
B Series Plastic with Ba9S Lampholder 1NC Spring Flush Green 22 mm Control Unit"
B230HK,"B230HK
B Series Plastic with Ba9S Lampholder 1NC Spring Extended Red 22 mm Control Unit"
B232DK,"B232DK
B Series Plastic with Ba9S Lampholder 2NC Spring Flush Red 22 mm Control Unit"
B232DY,"B232DY
B Series Plastic with Ba9S Lampholder 2NC Spring Flush Green 22 mm Control Unit"
B260DK,"B260DK
B Series Plastic with LED 1NC 12-30V AC/DC Spring Flush Red 22 mm Control Unit"
B260FK,"B260FK
B Series Plastic with LED 1NC 12-30V AC/DC Spring Stay Put Red 22 mm Control Unit"
B272DM,"B272DM
B Series Plastic with LED 2NC 12-30V AC/DC Spring Flush Blue 22 mm Control Unit"
B290DY,"B290DY
B Series Plastic with LED 1NC 12-30V AC/DC Spring Flush Green 22 mm Control Unit"
B2D0DK,"B2D0DK
B Series Plastic with LED 1NC 110V AC/DC Spring Flush Red 22 mm Control Unit"
B2K0DK,"B2K0DK
B Series Plastic with LED 1NC 100-230V AC Spring Flush Red 22 mm Control Unit"
B2M2DM,"B2M2DM
B Series Plastic with LED 2NC 100-230V AC Spring Flush Blue 22 mm Control Unit"
B616DH,"B616DH
B Series Plastic 5NO Spring Flush Black 22 mm Control Unit"
BPR01K,"BPR01K
B Series Plastic 1 kΩ 22 mm Potentiometer"
BPR02K,"BPR02K
B Series Plastic 2,2 kΩ 22 mm Potentiometer"
BPR05K,"BPR05K
B Series Plastic 5 kΩ 22 mm Potentiometer"
BPR100K,"BPR100K
B Series Plastic 100 kΩ 22 mm Potentiometer"
BPR10K,"BPR10K
B Series Plastic 10 kΩ 22 mm Potentiometer"
BRJ45,"BRJ45
B Series Plastic Female Female 22 mm RJ45"
BUSB,"BUSB
B Series Plastic 1,5 mt Prefabricated cable 22 mm USB"
BUSB2005,"BUSB2005
B Series Plastic 0,5 mt Prefabricated cable 22 mm USB"
BUSB30,"BUSB30
B Series Plastic 3.0 Female Female 22 mm USB"
Product Code,Product Name,Product Standard
B030XB,B Series Plastic with Ba9S Lampholder White 22 mm Pilot,TS EN 60947-5-1
B030XK,B Series Plastic with Ba9S Lampholder Red 22 mm Pilot,TS EN 60947-5-1
B080XS,B Series Plastic with LED 12-30V AC/DC Yellow 22 mm Pilot,TS EN 60947-5-1
B030XM,B Series Plastic with Ba9S Lampholder Blue 22 mm Pilot,TS EN 60947-5-1
B060XK,B Series Plastic with LED 12-30V AC/DC Red 22 mm Pilot,TS EN 60947-5-1
B0C0XB,B Series Plastic with LED 110V AC/DC White 22 mm Pilot,TS EN 60947-5-1
B090XY,B Series Plastic with LED 12-30V AC/DC Green 22 mm Pilot,TS EN 60947-5-1
B0B0XB,B Series Plastic with LED 100-230V AC White 22 mm Pilot,TS EN 60947-5-1
B030XS,B Series Plastic with Ba9S Lampholder Yellow 22 mm Pilot,TS EN 60947-5-1
B030XY,B Series Plastic with Ba9S Lampholder Green 22 mm Pilot,TS EN 60947-5-1
B050XY,B Series Plastic with LED 12-30V AC/DC Green 22 mm Pilot,TS EN 60947-5-1
B050XB,B Series Plastic with LED 12-30V AC/DC White 22 mm Pilot,TS EN 60947-5-1
